itemCrit,subject,itemID,uttrID,critWindow,origSubsPosition,context,stimulus,response,condition,speakerInitProduction,compResponse,speakerFinalProduction,target,compCorrected,edit_distance_comp,ipa_distance_comp,semantic_distance_comp,freq_speakerInitProduction,len_speakerInitProduction,freq_target,len_target,sur_speakerInitProduction,sur_target
'233.11',b9556f43570e871ab092765e9e61fbbd,233,19615,11,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been any appeal to me in that regard,error,been,been,had,had,False,4,3,0.28067708015441895,4.9473,4,4.9318,3,-1.0181655883789062,-4.2538299560546875
'233.11',e33405d296c50cb7c00c98a79e3f15b4,233,19615,11,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh has never really been any appeal to me in that regard,error,been,been,had,had,False,4,3,0.28067708015441895,4.9473,4,4.9318,3,-1.0181655883789062,-4.2538299560546875
'233.12',8b92d31888a860c9b1bc027be9051e1f,233,55649,12,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been an appeal to me in that regard,error,any,an,any,any,True,0,0,-1.1920928955078125e-07,4.7487,3,4.7487,3,-5.544517517089844,-5.544517517089844
'233.12',b9556f43570e871ab092765e9e61fbbd,233,55649,12,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been any appeal to me in that regard,error,any,any,any,any,False,0,0,-1.1920928955078125e-07,4.7487,3,4.7487,3,-5.544517517089844,-5.544517517089844
'233.12',e33405d296c50cb7c00c98a79e3f15b4,233,55649,12,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh has never really been any appeal to me in that regard,error,any,any,any,any,False,0,0,-1.1920928955078125e-07,4.7487,3,4.7487,3,-5.544517517089844,-5.544517517089844
'233.17',8b92d31888a860c9b1bc027be9051e1f,233,55649,17,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been an appeal to me in that regard,error,that,that,that,that,False,0,0,0.0,5.8571,4,5.8571,4,-3.766357421875,-3.766357421875
'233.17',b9556f43570e871ab092765e9e61fbbd,233,55649,17,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been any appeal to me in that regard,error,that,that,that,that,False,0,0,0.0,5.8571,4,5.8571,4,-3.766357421875,-3.766357421875
'233.17',e33405d296c50cb7c00c98a79e3f15b4,233,55649,17,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh has never really been any appeal to me in that regard,error,that,that,that,that,False,0,0,0.0,5.8571,4,5.8571,4,-3.766357421875,-3.766357421875
'233.8',8b92d31888a860c9b1bc027be9051e1f,233,55649,8,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been an appeal to me in that regard,error,never,never,never,never,False,0,0,0.0,4.8419,5,4.8419,5,-8.501167297363281,-8.501167297363281
'233.8',b9556f43570e871ab092765e9e61fbbd,233,55649,8,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been any appeal to me in that regard,error,never,never,never,never,False,0,0,0.0,4.8419,5,4.8419,5,-8.501167297363281,-8.501167297363281
'233.8',e33405d296c50cb7c00c98a79e3f15b4,233,55649,8,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh has never really been any appeal to me in that regard,error,never,has,never,never,True,0,0,0.0,4.8419,5,4.8419,5,-8.501167297363281,-8.501167297363281
'233.9',8b92d31888a860c9b1bc027be9051e1f,233,55649,9,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been an appeal to me in that regard,error,has,has,has,has,False,0,0,-1.1920928955078125e-07,4.7622,3,4.7622,3,-5.788688659667969,-5.788688659667969
'233.9',b9556f43570e871ab092765e9e61fbbd,233,55649,9,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been any appeal to me in that regard,error,has,has,has,has,False,0,0,-1.1920928955078125e-07,4.7622,3,4.7622,3,-5.788688659667969,-5.788688659667969
'233.9',e33405d296c50cb7c00c98a79e3f15b4,233,55649,9,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh has never really been any appeal to me in that regard,error,has,never,has,has,True,0,0,-1.1920928955078125e-07,4.7622,3,4.7622,3,-5.788688659667969,-5.788688659667969
'234.3',4e1cba226d592edc20347b04fab9a19b,234,71315,3,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than they respect the human life,error,wanted,wanted,wanted,wanted,False,0,0,1.1920928955078125e-07,4.4085,6,4.4085,6,-5.624168395996094,-5.624168395996094
'234.3',62c2039b26f35d94021283d9d9630cc1,234,71315,3,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something more than they respect the human life,error,wanted,wanted,wanted,wanted,False,0,0,1.1920928955078125e-07,4.4085,6,4.4085,6,-5.624168395996094,-5.624168395996094
'234.3',641b3711acdb93589154060664132f1e,234,71315,3,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than the respect the human life,error,wanted,wanted,wanted,wanted,False,0,0,1.1920928955078125e-07,4.4085,6,4.4085,6,-5.624168395996094,-5.624168395996094
'234.3',700787e21951f59ae7d95f336af86cac,234,71315,3,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than they respect the human life,error,wanted,wanted,wanted,wanted,False,0,0,1.1920928955078125e-07,4.4085,6,4.4085,6,-5.624168395996094,-5.624168395996094
'234.5',4e1cba226d592edc20347b04fab9a19b,234,71315,5,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than they respect the human life,error,worse,worse,more,more,False,2,3,0.5646746158599854,3.6992,5,4.821,4,-8.028915405273438,-3.1892623901367188
'234.5',62c2039b26f35d94021283d9d9630cc1,234,71315,5,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something more than they respect the human life,error,worse,more,more,more,True,2,3,0.5646746158599854,3.6992,5,4.821,4,-8.028915405273438,-3.1892623901367188
'234.5',641b3711acdb93589154060664132f1e,234,71315,5,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than the respect the human life,error,worse,worse,more,more,False,2,3,0.5646746158599854,3.6992,5,4.821,4,-8.028915405273438,-3.1892623901367188
'234.5',700787e21951f59ae7d95f336af86cac,234,71315,5,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than they respect the human life,error,worse,worse,more,more,False,2,3,0.5646746158599854,3.6992,5,4.821,4,-8.028915405273438,-3.1892623901367188
'234.6',4e1cba226d592edc20347b04fab9a19b,234,71315,6,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than they respect the human life,error,than,than,than,than,False,0,0,0.0,4.5761,4,4.5761,4,-1.4687118530273438,-1.4687118530273438
'234.6',62c2039b26f35d94021283d9d9630cc1,234,71315,6,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something more than they respect the human life,error,than,than,than,than,False,0,0,0.0,4.5761,4,4.5761,4,-1.4687118530273438,-1.4687118530273438
'234.6',641b3711acdb93589154060664132f1e,234,71315,6,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than the respect the human life,error,than,than,than,than,False,0,0,0.0,4.5761,4,4.5761,4,-1.4687118530273438,-1.4687118530273438
'234.6',700787e21951f59ae7d95f336af86cac,234,71315,6,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than they respect the human life,error,than,than,than,than,False,0,0,0.0,4.5761,4,4.5761,4,-1.4687118530273438,-1.4687118530273438
'234.7',4e1cba226d592edc20347b04fab9a19b,234,71315,7,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than they respect the human life,error,they,they,they,they,False,0,0,1.1920928955078125e-07,5.3207,4,5.3207,4,-4.650444030761719,-4.650444030761719
'234.7',62c2039b26f35d94021283d9d9630cc1,234,71315,7,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something more than they respect the human life,error,they,they,they,they,False,0,0,1.1920928955078125e-07,5.3207,4,5.3207,4,-4.650444030761719,-4.650444030761719
'234.7',641b3711acdb93589154060664132f1e,234,71315,7,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than the respect the human life,error,they,the,they,they,True,0,0,1.1920928955078125e-07,5.3207,4,5.3207,4,-4.650444030761719,-4.650444030761719
'234.7',700787e21951f59ae7d95f336af86cac,234,71315,7,5.0,B: Yeah <br> well uh. Uh-huh,A: And they wanted something worse than they respect the human life,A: And they wanted something worse than they respect the human life,error,they,they,they,they,False,0,0,1.1920928955078125e-07,5.3207,4,5.3207,4,-4.650444030761719,-4.650444030761719
'235.1',2d70c283bf321b2f90d00c10f066170f,235,75822,1,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're more apt to vote for you give more aid to people,error,And,And,And,And,False,0,0,1.0,0.0,3,0.0,3,-3.340606689453125,-3.340606689453125
'235.1',9a64e2be6a13cff833c4df2d937f3728,235,75822,1,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're less apt to vote in you know more aid to people,error,And,And,And,And,False,0,0,1.0,0.0,3,0.0,3,-3.340606689453125,-3.340606689453125
'235.1',bb196d2937fd75ed88fa22c39c3ba623,235,75822,1,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're more apt to vote in you know more aid to people,error,And,And,And,And,False,0,0,1.0,0.0,3,0.0,3,-3.340606689453125,-3.340606689453125
'235.1',e393532064cc928d609ee45e2fa6fa50,235,75822,1,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're more apt to vote in you know more aid to people,error,And,And,And,And,False,0,0,1.0,0.0,3,0.0,3,-3.340606689453125,-3.340606689453125
'235.10',2d70c283bf321b2f90d00c10f066170f,235,75822,10,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're more apt to vote for you give more aid to people,error,know,give,know,know,True,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-10.713264465332031,-10.713264465332031
'235.10',9a64e2be6a13cff833c4df2d937f3728,235,75822,10,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're less apt to vote in you know more aid to people,error,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-10.713264465332031,-10.713264465332031
'235.10',bb196d2937fd75ed88fa22c39c3ba623,235,75822,10,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're more apt to vote in you know more aid to people,error,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-10.713264465332031,-10.713264465332031
'235.10',e393532064cc928d609ee45e2fa6fa50,235,75822,10,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're more apt to vote in you know more aid to people,error,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-10.713264465332031,-10.713264465332031
'235.4',2d70c283bf321b2f90d00c10f066170f,235,19615,4,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're more apt to vote for you give more aid to people,error,more,more,less,less,False,4,3,0.1513369083404541,4.821,4,3.7534,4,-3.9413299560546875,-4.775550842285156
'235.4',9a64e2be6a13cff833c4df2d937f3728,235,19615,4,4.0,B: They want less government involvement in society <br> A: Uh-huh ,B: And so they're more apt to vote in you know more aid to people,B: And so they're less apt to vote in you know more aid to people,error,more,less,less,less,True,4,3,0.1513369083404541,4.821,4,3.7534,4,-3.9413299560546875,-4.775550842285156
