itemCrit,subject,itemID,uttrID,critWindow,origSubsPosition,context,stimulus,response,condition,speakerInitProduction,compResponse,speakerFinalProduction,target,speakerCorrected,edit_distance_speaker,ipa_distance_speaker,semantic_distance_speaker,freq_speakerInitProduction,len_speakerInitProduction,freq_target,len_target,sur_speakerInitProduction,sur_target
'244.4',b9556f43570e871ab092765e9e61fbbd,244,40901,4,5,A: So right outside the back door I've got the two burlap bags hung up for the cans and bottles <br> B: Uh-huh ,A: And there right outside the place where the garbage can is we have the bag for the newspapers,A: And there right outside the place where the garbage can is we have the bag for the newspapers,error,outside,outside,outside,outside,FALSE,0,0,-2.38E-07,3.9381,7,3.9381,7,-2.008590698,-2.008590698
'244.4',f5550cb104e7d22348326a2e0c08b470,244,40901,4,5,A: So right outside the back door I've got the two burlap bags hung up for the cans and bottles <br> B: Uh-huh ,A: And there right outside the place where the garbage can is we have the bag for the newspapers,A: And there right outside the place where the garbage can is we have the bag for the newspapers,error,outside,outside,outside,outside,FALSE,0,0,-2.38E-07,3.9381,7,3.9381,7,-2.008590698,-2.008590698
'244.5',56e3125b533388365b5249d4ee3308a1,244,19615,5,5,A: So right outside the back door I've got the two burlap bags hung up for the cans and bottles <br> B: Uh-huh ,A: And there right outside the place where the garbage can is we have the bag for the newspapers,A: And there right outside the place where the garbage can is we have the bag for the newspapers,error,the,the,that,the,TRUE,0,0,0,6.1766,3,6.1766,3,-1.844322205,-1.844322205
'244.5',8b92d31888a860c9b1bc027be9051e1f,244,19615,5,5,A: So right outside the back door I've got the two burlap bags hung up for the cans and bottles <br> B: Uh-huh ,A: And there right outside the place where the garbage can is we have the bag for the newspapers,A: And there right outside the place where the garbage can is we have the bag for the newspapers,error,the,the,that,the,TRUE,0,0,0,6.1766,3,6.1766,3,-1.844322205,-1.844322205
'244.5',b9556f43570e871ab092765e9e61fbbd,244,19615,5,5,A: So right outside the back door I've got the two burlap bags hung up for the cans and bottles <br> B: Uh-huh ,A: And there right outside the place where the garbage can is we have the bag for the newspapers,A: And there right outside the place where the garbage can is we have the bag for the newspapers,error,the,the,that,the,TRUE,0,0,0,6.1766,3,6.1766,3,-1.844322205,-1.844322205
'244.5',f5550cb104e7d22348326a2e0c08b470,244,19615,5,5,A: So right outside the back door I've got the two burlap bags hung up for the cans and bottles <br> B: Uh-huh ,A: And there right outside the place where the garbage can is we have the bag for the newspapers,A: And there right outside the place where the garbage can is we have the bag for the newspapers,error,the,the,that,the,TRUE,0,0,0,6.1766,3,6.1766,3,-1.844322205,-1.844322205
'245.12',4e1cba226d592edc20347b04fab9a19b,245,53495,12,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,error,in,in,and,in,TRUE,0,0,0,5.6976,2,5.6976,2,-3.891540527,-3.891540527
'245.12',62c2039b26f35d94021283d9d9630cc1,245,53495,12,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so they can deal with the problems as they come up,error,in,in,and,in,TRUE,0,0,0,5.6976,2,5.6976,2,-3.891540527,-3.891540527
'245.12',641b3711acdb93589154060664132f1e,245,53495,12,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that we deal with the problems as they come up,error,in,in,and,in,TRUE,0,0,0,5.6976,2,5.6976,2,-3.891540527,-3.891540527
'245.12',700787e21951f59ae7d95f336af86cac,245,53495,12,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep on uh you know encouraging them and uh try to be open with them so they can deal with the problems as they come up,error,in,on,and,on,TRUE,1,1,0.46933347,5.6976,2,5.5499,2,-3.891540527,-3.138519287
'245.27',4e1cba226d592edc20347b04fab9a19b,245,53495,27,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,error,that,that,that,that,FALSE,0,0,0,5.8571,4,5.8571,4,-1.515960693,-1.515960693
'245.27',62c2039b26f35d94021283d9d9630cc1,245,53495,27,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so they can deal with the problems as they come up,error,that,they,that,they,FALSE,2,2,0.300834775,5.8571,4,5.3207,4,-1.515960693,-1.437438965
'245.27',641b3711acdb93589154060664132f1e,245,53495,27,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that we deal with the problems as they come up,error,that,that,that,that,FALSE,0,0,0,5.8571,4,5.8571,4,-1.515960693,-1.515960693
'245.27',700787e21951f59ae7d95f336af86cac,245,53495,27,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep on uh you know encouraging them and uh try to be open with them so they can deal with the problems as they come up,error,that,they,that,they,FALSE,2,2,0.300834775,5.8571,4,5.3207,4,-1.515960693,-1.437438965
'245.28',4e1cba226d592edc20347b04fab9a19b,245,53495,28,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,error,can,can,can,can,FALSE,0,0,-1.19E-07,5.4275,3,5.4275,3,-6.165496826,-6.165496826
'245.28',62c2039b26f35d94021283d9d9630cc1,245,53495,28,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so they can deal with the problems as they come up,error,can,can,can,can,FALSE,0,0,-1.19E-07,5.4275,3,5.4275,3,-6.165496826,-6.165496826
'245.28',641b3711acdb93589154060664132f1e,245,53495,28,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that we deal with the problems as they come up,error,can,we,can,we,FALSE,3,3,0.353717983,5.4275,3,5.6624,2,-6.165496826,-3.783737183
'245.28',700787e21951f59ae7d95f336af86cac,245,53495,28,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep on uh you know encouraging them and uh try to be open with them so they can deal with the problems as they come up,error,can,can,can,can,FALSE,0,0,-1.19E-07,5.4275,3,5.4275,3,-6.165496826,-6.165496826
'245.4',4e1cba226d592edc20347b04fab9a19b,245,53495,4,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,error,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.123321533,-2.123321533
'245.4',62c2039b26f35d94021283d9d9630cc1,245,53495,4,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so they can deal with the problems as they come up,error,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.123321533,-2.123321533
'245.4',641b3711acdb93589154060664132f1e,245,53495,4,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that we deal with the problems as they come up,error,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.123321533,-2.123321533
'245.4',700787e21951f59ae7d95f336af86cac,245,53495,4,12,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep on uh you know encouraging them and uh try to be open with them so they can deal with the problems as they come up,error,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.123321533,-2.123321533
'246.12',0e1c5a5f15b27c07214e127a2aeb5c52,246,53495,12,18,B: Yeah that is a scary thought <br> but uh I don't know,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,B: I guess what you have to do is just uh keep in uh you know encouraging them and uh try to be open with them so that can deal with the problems as they come up,error,in,in,in,in,FALSE,0,0,0,5.6976,2,5.6976,2,-3.891540527,-3.891540527
